day,Density_obs_veh_per_mi_ln,TT_obs_min,TT_pred_oos_min
0725,29.237749546279492,0.250453720508167,0.2599698289562988
0725,29.456521739130434,0.25,0.26088718583671466
0725,29.730215827338128,0.2482014388489208,0.2620439981109384
0725,28.091872791519435,0.2438162544169611,0.2552684154934363
0725,28.216783216783217,0.2412587412587412,0.25577263582628174
0725,28.72566371681416,0.2442477876106194,0.25784756573220896
0725,27.01048951048951,0.2412587412587412,0.2509849534213013
0725,28.53658536585366,0.2404181184668989,0.25707269136956645
0725,30.481283422459892,0.2459893048128342,0.26527185989586494
0725,28.43243243243243,0.2486486486486486,0.25664784141852975
0725,28.668941979522184,0.2354948805460751,0.25761462063556945
0725,28.626760563380284,0.2429577464788732,0.257441662497712
0725,31.088929219600725,0.250453720508167,0.2679421175720941
0725,34.896694214876035,0.2851239669421488,0.2859814070212819
0725,38.27814569536424,0.304635761589404,0.3041668259774148
0725,36.92307692307692,0.3032967032967033,0.29660847177215877
0725,33.539651837524175,0.2669245647969052,0.27928036836561776
0725,31.206896551724135,0.264367816091954,0.2684667604377445
0725,32.098298676748584,0.2608695652173913,0.2724985597333768
0725,31.92090395480226,0.2598870056497175,0.2716865829663161
0725,32.27626459143969,0.2684824902723736,0.2733180425474789
0725,31.19760479041916,0.2754491017964072,0.2684253621269366
0725,35.625,0.2782258064516129,0.2897120929400562
0725,33.58024691358025,0.2839506172839506,0.27947626600665154
0725,36.55844155844156,0.2987012987012987,0.2946383092287667
0725,40.175879396984925,0.3467336683417086,0.3154235424411613
0725,45.902578796561606,0.3954154727793696,0.35507807706203887
0725,47.30061349693251,0.4233128834355828,0.36632086375744205
0725,47.845659163987136,0.4437299035369775,0.3708993415765307
0725,51.92691029900332,0.4584717607973422,0.40919506473843564
0725,48.75,0.4662162162162162,0.37875379010456134
0725,49.293286219081274,0.4876325088339222,0.3836343957796105
0725,54.965753424657535,0.4726027397260274,0.44327361029778606
0725,48.3495145631068,0.4466019417475729,0.37523480573945434
0725,51.22641509433962,0.4339622641509434,0.40206969507546575
0725,49.90654205607476,0.4299065420560747,0.38929692833340024
0725,49.71153846153846,0.4423076923076923,0.3874783102833118
0725,55.876288659793815,0.4742268041237113,0.45461812402638285
0725,49.675324675324674,0.448051948051948,0.38714244692403926
0725,52.354838709677416,0.4451612903225806,0.4136735355924349
0725,49.89473684210526,0.4842105263157895,0.38918634671483604
0725,56.42599277978339,0.4981949458483754,0.46175249176855143
0725,58.28897338403041,0.5247148288973384,0.48769023250290355
0725,56.16541353383458,0.518796992481203,0.45834283998456726
0725,56.71875,0.5390625,0.4656442116888
0725,59.5219123505976,0.549800796812749,0.506520350476436
0725,63.02238805970149,0.5149253731343284,0.5688818502498212
0725,58.72093023255814,0.5348837209302325,0.49412588420790376
0725,62.00836820083683,0.5774058577405858,0.5492915120809715
0725,60.74074074074074,0.5679012345679012,0.5266209061030587
0725,60.118110236220474,0.5433070866141734,0.5161573073723683
0725,61.08,0.552,0.5325028687664833
0725,58.949416342412455,0.5369649805447472,0.4975992267121857
0725,59.20454545454546,0.5227272727272727,0.5015357435228034
0725,57.857142857142854,0.518796992481203,0.4814218754803683
0725,57.84860557768924,0.549800796812749,0.4812995741161257
0725,60.59113300492611,0.6798029556650246,0.5240681435905907
0725,64.8768472906404,0.6798029556650246,0.6085758232182513
0725,65.90163934426229,0.7540983606557378,0.6329827340445431
0725,68.53080568720378,0.6540284360189573,0.7055811982808917
0725,67.12871287128714,0.6831683168316832,0.6649126327630688
0725,68.92857142857143,0.8214285714285714,0.718040503474531
0725,74.66666666666667,1.0222222222222224,0.9634689694858596
0725,81.45348837209302,0.8023255813953489,1.617299334147195
0725,72.94736842105263,0.7263157894736842,0.8739629058141722
0725,66.30841121495328,0.6448598130841122,0.6432221281595413
0725,66.14285714285714,0.6571428571428571,0.6390150321335546
0725,63.673469387755105,0.9387755102040816,0.582214323173182
0725,70.59701492537313,0.6865671641791045,0.7754787043921486
0725,60.71713147410358,0.549800796812749,0.5262164089347732
0725,54.03614457831325,0.8313253012048192,0.43226103922666215
0725,77.22222222222223,0.851851851851852,1.1364713393414227
0725,76.99421965317919,0.7976878612716763,1.1185518814509903
0725,66.27615062761507,0.5774058577405858,0.6423979750226974
0725,65.85,0.69,0.6317061242384411
0725,70.71428571428572,0.7582417582417582,0.7798634946128534
0725,72.51655629139073,0.913907284768212,0.854081336558183
0725,80.55944055944056,0.965034965034965,1.4845825049556187
0725,83.06122448979592,0.9387755102040816,1.9270979487478026
0725,80.0,0.9387755102040816,1.4120744287636775
0725,80.12903225806451,0.8903225806451613,1.4281625013819181
0725,74.20212765957447,0.7340425531914894,0.9375263452068163
0725,72.44318181818181,0.7840909090909091,0.8507849772310878
0725,70.0,0.696969696969697,0.7538993262192828
0725,67.78378378378379,0.745945945945946,0.683313722725429
0725,68.54748603351956,0.7709497206703911,0.7060949883408059
0725,73.875,0.8625,0.920080300324376
0725,70.10362694300518,0.7150259067357513,0.7575584126951243
0725,61.79282868525896,0.549800796812749,0.5453000150879347
0725,57.595818815331015,0.4808362369337979,0.47770621023382576
0725,56.81978798586572,0.4876325088339222,0.467002614924624
0725,51.51832460732984,0.7225130890052356,0.4050085918449629
0725,70.48192771084337,0.8313253012048192,0.7712232340721583
0725,66.3716814159292,0.6106194690265486,0.644844632195515
0725,63.103448275862064,0.6798029556650246,0.5705083813469607
0725,63.09917355371901,0.5702479338842976,0.5704223737175548
0725,59.173228346456696,0.5433070866141734,0.5010491857577657
0725,59.635627530364374,0.5587044534412956,0.5083305734747242
0725,57.48091603053435,0.5267175572519084,0.4760905445383206
0725,53.321554770318016,0.4876325088339222,0.4241606883323519
0725,52.604166666666664,0.4791666666666666,0.4163283564114226
0725,53.20945945945946,0.4662162162162162,0.42291747974169386
0725,50.09708737864078,0.4466019417475729,0.3910905344668925
0725,47.310924369747895,0.3865546218487394,0.3664064276776844
0725,46.63793103448276,0.3965517241379311,0.3609042283004814
0725,43.47258485639687,0.360313315926893,0.3370954771646559
0725,36.013215859030836,0.3039647577092511,0.2917407446418526
0725,28.384615384615383,0.2653846153846154,0.25645326101150123
0725,29.94360902255639,0.2593984962406015,0.2629530811465827
0725,26.82226211849192,0.2477558348294434,0.2502540128515194
0725,24.45026178010471,0.2408376963350785,0.24139481815592775
0725,23.276740237691,0.234295415959253,0.23723976108145642
0725,24.309484193011645,0.2296173044925124,0.24088870409654772
0725,20.165562913907284,0.2284768211920529,0.22688617537001685
0725,20.38205980066445,0.2292358803986711,0.22757730441533344
0725,21.70529801324503,0.2284768211920529,0.23189476552963117
0725,17.950819672131146,0.2262295081967213,0.22004984575739325
0725,21.34426229508197,0.2262295081967213,0.23070061144864243
0725,21.057692307692307,0.2211538461538461,0.22976147829353738
0725,18.87323943661972,0.215962441314554,0.22284641662721133
0725,18.50381679389313,0.2106870229007633,0.22171791947721095
0725,18.65237366003063,0.2113323124042879,0.2221703481551813
0725,19.848254931714717,0.2094081942336874,0.22588077553897853
0725,18.24074074074074,0.212962962962963,0.22092122819039328
0725,17.796610169491522,0.2126348228043143,0.21958915066064094
0725,16.984615384615385,0.2123076923076923,0.21719482021053857
0725,17.129485179407176,0.2152886115444618,0.21761816376927537
0725,16.831530139103553,0.2132921174652241,0.21674925536420248
0725,15.48238897396631,0.2113323124042879,0.21290013535788846
0725,15.954545454545457,0.2090909090909091,0.21423155771188057
0725,14.798807749627423,0.2056631892697466,0.21100158428113636
0725,17.26153846153846,0.2123076923076923,0.21800549479645
0725,17.346625766871163,0.2116564417177914,0.21825579921045388
0725,14.385432473444611,0.2094081942336874,0.20986983366735937
0725,14.093655589123866,0.2084592145015106,0.20907828007224102
0725,12.3609022556391,0.2075187969924812,0.204497863853436
0725,11.21580547112462,0.209726443768997,0.2015794443377847
0725,11.149253731343284,0.2059701492537313,0.2014123882363341
0725,11.688888888888888,0.2044444444444444,0.20277499746612218
0725,10.180180180180182,0.2072072072072072,0.19901084631322338
0725,11.517450682852806,0.2094081942336874,0.20234011238313387
0725,9.761194029850746,0.2059701492537313,0.19799016412531684
0725,9.144634525660964,0.2146189735614308,0.19650707479900895
0725,10.398773006134968,0.2116564417177914,0.19954754377801817
0725,10.975609756097562,0.2103658536585366,0.2009778134534558
0725,9.468892261001516,0.2094081942336874,0.1972842724992194
0725,8.666666666666666,0.2044444444444444,0.19537255794254502
0725,8.0,0.2044444444444444,0.19381184466607088
0725,7.511111111111111,0.2044444444444444,0.19268307699761267
0725,8.22289156626506,0.2078313253012048,0.19433086723877208
0725,8.268072289156626,0.2078313253012048,0.19443641355302285
0725,7.633928571428571,0.2053571428571428,0.19296540479932547
0725,6.801242236024844,0.2142857142857142,0.19106731048084882
0725,5.954545454545454,0.2090909090909091,0.18917518914764064
